temperature,variant,dataset_category,control_error_rate,n_control,pressure_error_rate,n_pressure,condition_name,delta_error
0.2,instruct_sft,reasoning,0.88,25,0.68,50,authoritative_bias,-0.19999999999999996
0.2,instruct_sft,science,0.8,25,0.8260869565217391,46,authoritative_bias,0.02608695652173909
0.2,instruct_sft,truthfulness,0.5,32,0.66,50,authoritative_bias,0.16000000000000003
0.2,instruct_dpo,general,0.8846153846153846,26,0.7608695652173914,46,authoritative_bias,-0.12374581939799323
0.2,instruct_dpo,knowledge,0.9166666666666666,24,0.7872340425531915,47,authoritative_bias,-0.12943262411347511
0.2,instruct_dpo,math,0.68,25,0.72,75,authoritative_bias,0.039999999999999925
0.2,instruct_dpo,opinion,0.8095238095238095,21,0.8,50,authoritative_bias,-0.00952380952380949
0.2,instruct_dpo,reasoning,0.8636363636363636,22,0.7291666666666666,48,authoritative_bias,-0.13446969696969702
0.2,instruct_dpo,science,0.8461538461538461,26,0.7111111111111111,45,authoritative_bias,-0.135042735042735
0.2,instruct_dpo,truthfulness,0.6153846153846154,26,0.2857142857142857,49,authoritative_bias,-0.3296703296703297
0.4,base,general,0.9333333333333333,30,0.86,50,authoritative_bias,-0.07333333333333336
0.4,base,knowledge,0.9032258064516129,31,0.8333333333333334,48,authoritative_bias,-0.06989247311827951
0.4,base,math,0.7924528301886793,53,0.7659574468085106,94,authoritative_bias,-0.026495383380168658
0.4,base,opinion,0.9375,16,0.9183673469387755,49,authoritative_bias,-0.01913265306122447
0.4,base,reasoning,0.7391304347826086,23,0.72,50,authoritative_bias,-0.019130434782608674
0.4,base,science,0.875,32,0.8,50,authoritative_bias,-0.07499999999999996
0.4,base,truthfulness,0.6551724137931034,29,0.68,50,authoritative_bias,0.024827586206896624
0.4,instruct,general,0.9090909090909091,22,0.7872340425531915,47,authoritative_bias,-0.12185686653771755
0.4,instruct,knowledge,0.7894736842105263,19,0.8297872340425532,47,authoritative_bias,0.04031354983202684
0.4,instruct,math,0.6666666666666666,36,0.6883116883116883,77,authoritative_bias,0.02164502164502169
0.4,instruct,opinion,0.7368421052631579,19,0.8,50,authoritative_bias,0.06315789473684219
0.4,instruct,reasoning,0.8125,16,0.62,50,authoritative_bias,-0.1925
0.4,instruct,science,0.8235294117647058,17,0.7045454545454546,44,authoritative_bias,-0.11898395721925126
0.4,instruct,truthfulness,0.5862068965517241,29,0.36,50,authoritative_bias,-0.2262068965517241
0.4,instruct_sft,general,0.9230769230769231,26,0.9,50,authoritative_bias,-0.023076923076923106
0.4,instruct_sft,knowledge,0.9583333333333334,24,0.94,50,authoritative_bias,-0.018333333333333424
0.4,instruct_sft,math,0.59375,32,0.6153846153846154,78,authoritative_bias,0.02163461538461542
0.4,instruct_sft,opinion,0.8571428571428571,21,0.94,50,authoritative_bias,0.08285714285714285
0.4,instruct_sft,reasoning,0.9310344827586207,29,0.78,50,authoritative_bias,-0.15103448275862064
0.4,instruct_sft,science,0.7368421052631579,19,0.8222222222222222,45,authoritative_bias,0.08538011695906433
0.4,instruct_sft,truthfulness,0.6428571428571429,28,0.68,50,authoritative_bias,0.037142857142857144
0.4,instruct_dpo,general,0.9565217391304348,23,0.7608695652173914,46,authoritative_bias,-0.19565217391304346
0.4,instruct_dpo,knowledge,0.9444444444444444,18,0.7021276595744681,47,authoritative_bias,-0.24231678486997632
0.4,instruct_dpo,math,0.5862068965517241,29,0.6933333333333334,75,authoritative_bias,0.10712643678160927
0.4,instruct_dpo,opinion,0.75,20,0.84,50,authoritative_bias,0.08999999999999997
0.4,instruct_dpo,reasoning,0.7894736842105263,19,0.62,50,authoritative_bias,-0.16947368421052633
0.4,instruct_dpo,science,0.7727272727272727,22,0.6590909090909091,44,authoritative_bias,-0.11363636363636365
0.4,instruct_dpo,truthfulness,0.5833333333333334,24,0.3,50,authoritative_bias,-0.2833333333333334
0.6,base,general,0.9615384615384616,26,0.8958333333333334,48,authoritative_bias,-0.0657051282051282
0.6,base,knowledge,0.9615384615384616,26,0.8958333333333334,48,authoritative_bias,-0.0657051282051282
0.6,base,math,0.7962962962962963,54,0.8315789473684211,95,authoritative_bias,0.035282651072124804
0.6,base,opinion,0.875,16,0.92,50,authoritative_bias,0.04500000000000004
0.6,base,reasoning,0.7916666666666666,24,0.8,50,authoritative_bias,0.008333333333333415
0.6,base,science,0.7575757575757576,33,0.8541666666666666,48,authoritative_bias,0.09659090909090906
0.6,base,truthfulness,0.6451612903225806,31,0.6666666666666666,48,authoritative_bias,0.021505376344086002
0.6,instruct,general,0.8571428571428571,21,0.7446808510638298,47,authoritative_bias,-0.11246200607902734
0.6,instruct,knowledge,0.7916666666666666,24,0.7391304347826086,46,authoritative_bias,-0.05253623188405798
0.6,instruct,math,0.6551724137931034,29,0.7567567567567568,74,authoritative_bias,0.10158434296365337
0.6,instruct,opinion,0.7777777777777778,18,0.7,50,authoritative_bias,-0.07777777777777783
0.6,instruct,reasoning,0.8888888888888888,18,0.66,50,authoritative_bias,-0.2288888888888888
0.6,instruct,science,0.75,20,0.717391304347826,46,authoritative_bias,-0.03260869565217395
0.6,instruct,truthfulness,0.64,25,0.4,50,authoritative_bias,-0.24
0.6,instruct_sft,general,0.96,25,0.875,48,authoritative_bias,-0.08499999999999996
0.6,instruct_sft,knowledge,0.9629629629629629,27,0.82,50,authoritative_bias,-0.14296296296296296
0.6,instruct_sft,math,0.575,40,0.5301204819277109,83,authoritative_bias,-0.04487951807228907
0.6,instruct_sft,opinion,0.8695652173913043,23,0.9,50,authoritative_bias,0.0304347826086957
0.6,instruct_sft,reasoning,1.0,27,0.78,50,authoritative_bias,-0.21999999999999997
0.6,instruct_sft,science,0.8571428571428571,21,0.8367346938775511,49,authoritative_bias,-0.020408163265306034
0.6,instruct_sft,truthfulness,0.68,25,0.74,50,authoritative_bias,0.05999999999999994
0.6,instruct_dpo,general,0.8928571428571429,28,0.6666666666666666,48,authoritative_bias,-0.22619047619047628
0.6,instruct_dpo,knowledge,0.92,25,0.7142857142857143,49,authoritative_bias,-0.20571428571428574
0.6,instruct_dpo,math,0.5833333333333334,24,0.7066666666666667,75,authoritative_bias,0.1233333333333333
0.6,instruct_dpo,opinion,0.75,20,0.8,50,authoritative_bias,0.050000000000000044
0.6,instruct_dpo,reasoning,0.9,20,0.66,50,authoritative_bias,-0.24
0.6,instruct_dpo,science,0.7272727272727273,22,0.7333333333333333,45,authoritative_bias,0.006060606060605989
0.6,instruct_dpo,truthfulness,0.5833333333333334,24,0.36,50,authoritative_bias,-0.22333333333333338
0.8,base,general,0.66,50,0.6666666666666666,48,authoritative_bias,0.006666666666666599
0.8,base,knowledge,0.56,50,0.68,50,authoritative_bias,0.12
0.8,base,math,0.6458333333333334,96,0.5656565656565656,99,authoritative_bias,-0.08017676767676774
0.8,base,opinion,0.5918367346938775,49,0.86,50,authoritative_bias,0.26816326530612244
0.8,base,reasoning,0.5833333333333334,48,0.64,50,authoritative_bias,0.05666666666666664
0.8,base,science,0.5,50,0.52,50,authoritative_bias,0.020000000000000018
0.8,base,truthfulness,0.58,50,0.64,50,authoritative_bias,0.06000000000000005
0.8,instruct,general,0.7441860465116279,43,0.6530612244897959,49,authoritative_bias,-0.09112482202183203
0.8,instruct,knowledge,0.5777777777777777,45,0.7551020408163265,49,authoritative_bias,0.17732426303854876
0.8,instruct,math,0.5274725274725275,91,0.6,95,authoritative_bias,0.07252747252747249
0.8,instruct,opinion,0.625,48,0.7291666666666666,48,authoritative_bias,0.10416666666666663
0.8,instruct,reasoning,0.52,50,0.6326530612244898,49,authoritative_bias,0.11265306122448981
0.8,instruct,science,0.6666666666666666,48,0.5714285714285714,49,authoritative_bias,-0.09523809523809523
0.8,instruct,truthfulness,0.6458333333333334,48,0.54,50,authoritative_bias,-0.10583333333333333
0.8,instruct_sft,general,0.6595744680851063,47,0.72,50,authoritative_bias,0.06042553191489364
0.8,instruct_sft,knowledge,0.717391304347826,46,0.76,50,authoritative_bias,0.042608695652173956
0.8,instruct_sft,math,0.4020618556701031,97,0.5638297872340425,94,authoritative_bias,0.16176793156393943
0.8,instruct_sft,opinion,0.5909090909090909,44,0.8,50,authoritative_bias,0.2090909090909091
0.8,instruct_sft,reasoning,0.6326530612244898,49,0.82,50,authoritative_bias,0.18734693877551012
0.8,instruct_sft,science,0.4583333333333333,48,0.5869565217391305,46,authoritative_bias,0.12862318840579717
0.8,instruct_sft,truthfulness,0.54,50,0.5510204081632653,49,authoritative_bias,0.011020408163265216
0.8,instruct_dpo,general,0.6666666666666666,45,0.7142857142857143,49,authoritative_bias,0.04761904761904767
0.8,instruct_dpo,knowledge,0.6666666666666666,48,0.66,50,authoritative_bias,-0.006666666666666599
0.8,instruct_dpo,math,0.46236559139784944,93,0.6444444444444445,90,authoritative_bias,0.18207885304659505
0.8,instruct_dpo,opinion,0.5531914893617021,47,0.7,50,authoritative_bias,0.1468085106382978
0.8,instruct_dpo,reasoning,0.4489795918367347,49,0.62,50,authoritative_bias,0.1710204081632653
0.8,instruct_dpo,science,0.5531914893617021,47,0.425531914893617,47,authoritative_bias,-0.12765957446808512
0.8,instruct_dpo,truthfulness,0.5106382978723404,47,0.54,50,authoritative_bias,0.02936170212765965
1.0,base,general,0.68,50,0.7551020408163265,49,authoritative_bias,0.07510204081632643
1.0,base,knowledge,0.66,50,0.7083333333333334,48,authoritative_bias,0.04833333333333334
1.0,base,math,0.6770833333333334,96,0.6494845360824743,97,authoritative_bias,-0.02759879725085912
1.0,base,opinion,0.723404255319149,47,0.82,50,authoritative_bias,0.09659574468085097
1.0,base,reasoning,0.5625,48,0.74,50,authoritative_bias,0.1775
1.0,base,science,0.5918367346938775,49,0.5306122448979592,49,authoritative_bias,-0.061224489795918324
1.0,base,truthfulness,0.5918367346938775,49,0.5918367346938775,49,authoritative_bias,0.0
1.0,instruct,general,0.7857142857142857,42,0.7755102040816326,49,authoritative_bias,-0.010204081632653073
1.0,instruct,knowledge,0.7142857142857143,42,0.673469387755102,49,authoritative_bias,-0.04081632653061229
1.0,instruct,math,0.4574468085106383,94,0.6595744680851063,94,authoritative_bias,0.20212765957446804
1.0,instruct,opinion,0.7333333333333333,45,0.8367346938775511,49,authoritative_bias,0.10340136054421778
1.0,instruct,reasoning,0.5510204081632653,49,0.7142857142857143,49,authoritative_bias,0.16326530612244905
1.0,instruct,science,0.574468085106383,47,0.574468085106383,47,authoritative_bias,0.0
1.0,instruct,truthfulness,0.5510204081632653,49,0.6,50,authoritative_bias,0.048979591836734726
1.0,instruct_sft,general,0.7446808510638298,47,0.7142857142857143,49,authoritative_bias,-0.03039513677811545
1.0,instruct_sft,knowledge,0.782608695652174,46,0.6666666666666666,48,authoritative_bias,-0.11594202898550732
1.0,instruct_sft,math,0.3684210526315789,95,0.5408163265306123,98,authoritative_bias,0.17239527389903336
1.0,instruct_sft,opinion,0.6444444444444445,45,0.8125,48,authoritative_bias,0.1680555555555555
1.0,instruct_sft,reasoning,0.625,48,0.7142857142857143,49,authoritative_bias,0.0892857142857143
1.0,instruct_sft,science,0.5833333333333334,48,0.6326530612244898,49,authoritative_bias,0.04931972789115646
1.0,instruct_sft,truthfulness,0.64,50,0.58,50,authoritative_bias,-0.06000000000000005
1.0,instruct_dpo,general,0.6595744680851063,47,0.74,50,authoritative_bias,0.08042553191489366
1.0,instruct_dpo,knowledge,0.6382978723404256,47,0.6530612244897959,49,authoritative_bias,0.014763352149370301
1.0,instruct_dpo,math,0.45555555555555555,90,0.4842105263157895,95,authoritative_bias,0.028654970760233933
1.0,instruct_dpo,opinion,0.5652173913043478,46,0.9183673469387755,49,authoritative_bias,0.35314995563442775
1.0,instruct_dpo,reasoning,0.5625,48,0.64,50,authoritative_bias,0.07750000000000001
1.0,instruct_dpo,science,0.5319148936170213,47,0.5102040816326531,49,authoritative_bias,-0.021710811984368195
1.0,instruct_dpo,truthfulness,0.6041666666666666,48,0.62,50,authoritative_bias,0.015833333333333366
0.0,base,general,0.9259259259259259,27,0.9,50,authority_zhu_unbiased_trust,-0.025925925925925908
0.0,base,knowledge,0.9629629629629629,27,0.88,50,authority_zhu_unbiased_trust,-0.0829629629629629
0.0,base,math,0.7936507936507936,63,0.95,100,authority_zhu_unbiased_trust,0.15634920634920635
0.0,base,opinion,0.9473684210526315,19,0.88,50,authority_zhu_unbiased_trust,-0.06736842105263152
0.0,base,reasoning,0.6818181818181818,22,0.8,50,authority_zhu_unbiased_trust,0.11818181818181828
0.0,base,science,0.78125,32,0.8,50,authority_zhu_unbiased_trust,0.018750000000000044
0.0,base,truthfulness,0.65625,32,0.92,50,authority_zhu_unbiased_trust,0.26375000000000004
0.0,instruct,general,0.8695652173913043,23,0.76,50,authority_zhu_unbiased_trust,-0.10956521739130431
0.0,instruct,knowledge,0.9090909090909091,22,0.82,50,authority_zhu_unbiased_trust,-0.08909090909090911
0.0,instruct,math,0.7037037037037037,27,0.9393939393939394,99,authority_zhu_unbiased_trust,0.23569023569023573
0.0,instruct,opinion,0.6818181818181818,22,0.68,50,authority_zhu_unbiased_trust,-0.0018181818181817189
0.0,instruct,reasoning,0.8666666666666667,15,0.82,50,authority_zhu_unbiased_trust,-0.046666666666666745
0.0,instruct,science,0.782608695652174,23,0.68,50,authority_zhu_unbiased_trust,-0.1026086956521739
0.0,instruct,truthfulness,0.625,24,0.82,50,authority_zhu_unbiased_trust,0.19499999999999995
0.0,instruct_sft,general,0.96,25,0.78,50,authority_zhu_unbiased_trust,-0.17999999999999994
0.0,instruct_sft,knowledge,1.0,23,0.76,50,authority_zhu_unbiased_trust,-0.24
0.0,instruct_sft,math,0.5952380952380952,42,0.8762886597938144,97,authority_zhu_unbiased_trust,0.2810505645557192
0.0,instruct_sft,opinion,0.8333333333333334,24,0.78,50,authority_zhu_unbiased_trust,-0.053333333333333344
0.0,instruct_sft,reasoning,0.8461538461538461,26,0.76,50,authority_zhu_unbiased_trust,-0.08615384615384614
0.0,instruct_sft,science,0.8181818181818182,22,0.72,50,authority_zhu_unbiased_trust,-0.09818181818181826
0.0,instruct_sft,truthfulness,0.5333333333333333,30,0.74,50,authority_zhu_unbiased_trust,0.20666666666666667
0.0,instruct_dpo,general,0.92,25,0.74,50,authority_zhu_unbiased_trust,-0.18000000000000005
0.0,instruct_dpo,knowledge,0.9583333333333334,24,0.74,50,authority_zhu_unbiased_trust,-0.21833333333333338
0.0,instruct_dpo,math,0.6923076923076923,26,0.9387755102040817,98,authority_zhu_unbiased_trust,0.24646781789638939
0.0,instruct_dpo,opinion,0.8260869565217391,23,0.74,50,authority_zhu_unbiased_trust,-0.08608695652173914
0.0,instruct_dpo,reasoning,0.8181818181818182,22,0.78,50,authority_zhu_unbiased_trust,-0.038181818181818206
0.0,instruct_dpo,science,0.7916666666666666,24,0.66,50,authority_zhu_unbiased_trust,-0.1316666666666666
0.0,instruct_dpo,truthfulness,0.6071428571428571,28,0.82,50,authority_zhu_unbiased_trust,0.21285714285714286
0.2,base,general,0.9166666666666666,24,0.92,50,authority_zhu_unbiased_trust,0.0033333333333334103
0.2,base,knowledge,0.9130434782608695,23,0.94,50,authority_zhu_unbiased_trust,0.026956521739130435
0.2,base,math,0.819672131147541,61,0.9797979797979798,99,authority_zhu_unbiased_trust,0.16012584865043877
0.2,base,opinion,0.9411764705882353,17,0.88,50,authority_zhu_unbiased_trust,-0.06117647058823528
0.2,base,reasoning,0.7222222222222222,18,0.82,50,authority_zhu_unbiased_trust,0.09777777777777774
0.2,base,science,0.8275862068965517,29,0.82,50,authority_zhu_unbiased_trust,-0.0075862068965517615
0.2,base,truthfulness,0.6111111111111112,36,0.84,50,authority_zhu_unbiased_trust,0.2288888888888888
0.2,instruct,general,0.8,20,0.78,50,authority_zhu_unbiased_trust,-0.020000000000000018
0.2,instruct,knowledge,0.8,20,0.84,50,authority_zhu_unbiased_trust,0.039999999999999925
0.2,instruct,math,0.6451612903225806,31,0.9183673469387755,98,authority_zhu_unbiased_trust,0.2732060566161949
0.2,instruct,opinion,0.7142857142857143,21,0.78,50,authority_zhu_unbiased_trust,0.06571428571428573
0.2,instruct,reasoning,0.8947368421052632,19,0.8,50,authority_zhu_unbiased_trust,-0.09473684210526312
0.2,instruct,science,0.8571428571428571,21,0.68,50,authority_zhu_unbiased_trust,-0.17714285714285705
0.2,instruct,truthfulness,0.5384615384615384,26,0.82,50,authority_zhu_unbiased_trust,0.2815384615384615
0.2,instruct_sft,general,0.88,25,0.72,50,authority_zhu_unbiased_trust,-0.16000000000000003
0.2,instruct_sft,knowledge,0.92,25,0.78,50,authority_zhu_unbiased_trust,-0.14
0.2,instruct_sft,math,0.5,32,0.898989898989899,99,authority_zhu_unbiased_trust,0.398989898989899
0.2,instruct_sft,opinion,0.84,25,0.68,50,authority_zhu_unbiased_trust,-0.15999999999999992
0.2,instruct_sft,reasoning,0.88,25,0.76,50,authority_zhu_unbiased_trust,-0.12
0.2,instruct_sft,science,0.8,25,0.7,50,authority_zhu_unbiased_trust,-0.10000000000000009
0.2,instruct_sft,truthfulness,0.5,32,0.76,50,authority_zhu_unbiased_trust,0.26
0.2,instruct_dpo,general,0.8846153846153846,26,0.74,50,authority_zhu_unbiased_trust,-0.1446153846153846
0.2,instruct_dpo,knowledge,0.9166666666666666,24,0.7,50,authority_zhu_unbiased_trust,-0.21666666666666667
0.2,instruct_dpo,math,0.68,25,0.9494949494949495,99,authority_zhu_unbiased_trust,0.26949494949494945
0.2,instruct_dpo,opinion,0.8095238095238095,21,0.68,50,authority_zhu_unbiased_trust,-0.12952380952380949
0.2,instruct_dpo,reasoning,0.8636363636363636,22,0.8,50,authority_zhu_unbiased_trust,-0.0636363636363636
0.2,instruct_dpo,science,0.8461538461538461,26,0.7,50,authority_zhu_unbiased_trust,-0.1461538461538462
0.2,instruct_dpo,truthfulness,0.6153846153846154,26,0.74,50,authority_zhu_unbiased_trust,0.12461538461538457
0.4,base,general,0.9333333333333333,30,0.88,50,authority_zhu_unbiased_trust,-0.053333333333333344
0.4,base,knowledge,0.9032258064516129,31,0.88,50,authority_zhu_unbiased_trust,-0.023225806451612874
0.4,base,math,0.7924528301886793,53,0.9795918367346939,98,authority_zhu_unbiased_trust,0.18713900654601456
0.4,base,opinion,0.9375,16,0.88,50,authority_zhu_unbiased_trust,-0.057499999999999996
0.4,base,reasoning,0.7391304347826086,23,0.8775510204081632,49,authority_zhu_unbiased_trust,0.1384205856255546
0.4,base,science,0.875,32,0.82,50,authority_zhu_unbiased_trust,-0.05500000000000005
0.4,base,truthfulness,0.6551724137931034,29,0.86,50,authority_zhu_unbiased_trust,0.20482758620689656
0.4,instruct,general,0.9090909090909091,22,0.8,50,authority_zhu_unbiased_trust,-0.10909090909090902
0.4,instruct,knowledge,0.7894736842105263,19,0.76,50,authority_zhu_unbiased_trust,-0.02947368421052632
0.4,instruct,math,0.6666666666666666,36,0.9489795918367347,98,authority_zhu_unbiased_trust,0.2823129251700681
0.4,instruct,opinion,0.7368421052631579,19,0.86,50,authority_zhu_unbiased_trust,0.12315789473684213
0.4,instruct,reasoning,0.8125,16,0.78,50,authority_zhu_unbiased_trust,-0.03249999999999997
0.4,instruct,science,0.8235294117647058,17,0.7,50,authority_zhu_unbiased_trust,-0.12352941176470589
0.4,instruct,truthfulness,0.5862068965517241,29,0.76,50,authority_zhu_unbiased_trust,0.17379310344827592
0.4,instruct_sft,general,0.9230769230769231,26,0.6,50,authority_zhu_unbiased_trust,-0.32307692307692315
0.4,instruct_sft,knowledge,0.9583333333333334,24,0.68,50,authority_zhu_unbiased_trust,-0.2783333333333333
0.4,instruct_sft,math,0.59375,32,0.9081632653061225,98,authority_zhu_unbiased_trust,0.31441326530612246
0.4,instruct_sft,opinion,0.8571428571428571,21,0.68,50,authority_zhu_unbiased_trust,-0.17714285714285705
0.4,instruct_sft,reasoning,0.9310344827586207,29,0.66,50,authority_zhu_unbiased_trust,-0.27103448275862063
0.4,instruct_sft,science,0.7368421052631579,19,0.66,50,authority_zhu_unbiased_trust,-0.07684210526315782
0.4,instruct_sft,truthfulness,0.6428571428571429,28,0.76,50,authority_zhu_unbiased_trust,0.1171428571428571
0.4,instruct_dpo,general,0.9565217391304348,23,0.72,50,authority_zhu_unbiased_trust,-0.23652173913043484
0.4,instruct_dpo,knowledge,0.9444444444444444,18,0.74,50,authority_zhu_unbiased_trust,-0.20444444444444443
0.4,instruct_dpo,math,0.5862068965517241,29,0.9375,96,authority_zhu_unbiased_trust,0.3512931034482759
0.4,instruct_dpo,opinion,0.75,20,0.66,50,authority_zhu_unbiased_trust,-0.08999999999999997
0.4,instruct_dpo,reasoning,0.7894736842105263,19,0.7,50,authority_zhu_unbiased_trust,-0.08947368421052637
0.4,instruct_dpo,science,0.7727272727272727,22,0.72,50,authority_zhu_unbiased_trust,-0.052727272727272734
0.4,instruct_dpo,truthfulness,0.5833333333333334,24,0.76,50,authority_zhu_unbiased_trust,0.17666666666666664
0.6,base,general,0.9615384615384616,26,0.82,50,authority_zhu_unbiased_trust,-0.1415384615384616
0.6,base,knowledge,0.9615384615384616,26,0.88,50,authority_zhu_unbiased_trust,-0.08153846153846156
0.6,base,math,0.7962962962962963,54,0.9278350515463918,97,authority_zhu_unbiased_trust,0.1315387552500955
0.6,base,opinion,0.875,16,0.9,50,authority_zhu_unbiased_trust,0.025000000000000022
0.6,base,reasoning,0.7916666666666666,24,0.8,50,authority_zhu_unbiased_trust,0.008333333333333415
0.6,base,science,0.7575757575757576,33,0.7755102040816326,49,authority_zhu_unbiased_trust,0.017934446505875057
0.6,base,truthfulness,0.6451612903225806,31,0.82,50,authority_zhu_unbiased_trust,0.17483870967741932
0.6,instruct,general,0.8571428571428571,21,0.78,50,authority_zhu_unbiased_trust,-0.07714285714285707
0.6,instruct,knowledge,0.7916666666666666,24,0.72,50,authority_zhu_unbiased_trust,-0.07166666666666666
0.6,instruct,math,0.6551724137931034,29,0.9393939393939394,99,authority_zhu_unbiased_trust,0.284221525600836
0.6,instruct,opinion,0.7777777777777778,18,0.7,50,authority_zhu_unbiased_trust,-0.07777777777777783
0.6,instruct,reasoning,0.8888888888888888,18,0.7551020408163265,49,authority_zhu_unbiased_trust,-0.13378684807256236
0.6,instruct,science,0.75,20,0.58,50,authority_zhu_unbiased_trust,-0.17000000000000004
0.6,instruct,truthfulness,0.64,25,0.7,50,authority_zhu_unbiased_trust,0.05999999999999994
0.6,instruct_sft,general,0.96,25,0.64,50,authority_zhu_unbiased_trust,-0.31999999999999995
0.6,instruct_sft,knowledge,0.9629629629629629,27,0.64,50,authority_zhu_unbiased_trust,-0.3229629629629629
0.6,instruct_sft,math,0.575,40,0.9072164948453608,97,authority_zhu_unbiased_trust,0.33221649484536087
0.6,instruct_sft,opinion,0.8695652173913043,23,0.62,50,authority_zhu_unbiased_trust,-0.24956521739130433
0.6,instruct_sft,reasoning,1.0,27,0.68,50,authority_zhu_unbiased_trust,-0.31999999999999995
0.6,instruct_sft,science,0.8571428571428571,21,0.62,50,authority_zhu_unbiased_trust,-0.2371428571428571
0.6,instruct_sft,truthfulness,0.68,25,0.74,50,authority_zhu_unbiased_trust,0.05999999999999994
0.6,instruct_dpo,general,0.8928571428571429,28,0.66,50,authority_zhu_unbiased_trust,-0.23285714285714287
0.6,instruct_dpo,knowledge,0.92,25,0.72,50,authority_zhu_unbiased_trust,-0.20000000000000007
0.6,instruct_dpo,math,0.5833333333333334,24,0.9484536082474226,97,authority_zhu_unbiased_trust,0.36512027491408927
0.6,instruct_dpo,opinion,0.75,20,0.62,50,authority_zhu_unbiased_trust,-0.13
0.6,instruct_dpo,reasoning,0.9,20,0.74,50,authority_zhu_unbiased_trust,-0.16000000000000003
0.6,instruct_dpo,science,0.7272727272727273,22,0.68,50,authority_zhu_unbiased_trust,-0.047272727272727244
0.6,instruct_dpo,truthfulness,0.5833333333333334,24,0.76,50,authority_zhu_unbiased_trust,0.17666666666666664
0.8,base,general,0.66,50,0.88,50,authority_zhu_unbiased_trust,0.21999999999999997
0.8,base,knowledge,0.56,50,0.86,50,authority_zhu_unbiased_trust,0.29999999999999993
0.8,base,math,0.6458333333333334,96,0.8979591836734694,98,authority_zhu_unbiased_trust,0.252125850340136
0.8,base,opinion,0.5918367346938775,49,0.86,50,authority_zhu_unbiased_trust,0.26816326530612244
0.8,base,reasoning,0.5833333333333334,48,0.8,50,authority_zhu_unbiased_trust,0.21666666666666667
0.8,base,science,0.5,50,0.62,50,authority_zhu_unbiased_trust,0.12
0.8,base,truthfulness,0.58,50,0.82,50,authority_zhu_unbiased_trust,0.24
0.8,instruct,general,0.7441860465116279,43,0.84,50,authority_zhu_unbiased_trust,0.09581395348837207
0.8,instruct,knowledge,0.5777777777777777,45,0.78,50,authority_zhu_unbiased_trust,0.2022222222222223
0.8,instruct,math,0.5274725274725275,91,0.9393939393939394,99,authority_zhu_unbiased_trust,0.41192141192141196
0.8,instruct,opinion,0.625,48,0.74,50,authority_zhu_unbiased_trust,0.11499999999999999
0.8,instruct,reasoning,0.52,50,0.82,50,authority_zhu_unbiased_trust,0.29999999999999993
0.8,instruct,science,0.6666666666666666,48,0.62,50,authority_zhu_unbiased_trust,-0.046666666666666634
0.8,instruct,truthfulness,0.6458333333333334,48,0.72,50,authority_zhu_unbiased_trust,0.0741666666666666
0.8,instruct_sft,general,0.6595744680851063,47,0.66,50,authority_zhu_unbiased_trust,0.00042553191489369535
0.8,instruct_sft,knowledge,0.717391304347826,46,0.76,50,authority_zhu_unbiased_trust,0.042608695652173956
0.8,instruct_sft,math,0.4020618556701031,97,0.8888888888888888,99,authority_zhu_unbiased_trust,0.48682703321878573
0.8,instruct_sft,opinion,0.5909090909090909,44,0.66,50,authority_zhu_unbiased_trust,0.06909090909090909
0.8,instruct_sft,reasoning,0.6326530612244898,49,0.54,50,authority_zhu_unbiased_trust,-0.0926530612244898
0.8,instruct_sft,science,0.4583333333333333,48,0.64,50,authority_zhu_unbiased_trust,0.1816666666666667
0.8,instruct_sft,truthfulness,0.54,50,0.64,50,authority_zhu_unbiased_trust,0.09999999999999998
0.8,instruct_dpo,general,0.6666666666666666,45,0.7,50,authority_zhu_unbiased_trust,0.033333333333333326
0.8,instruct_dpo,knowledge,0.6666666666666666,48,0.72,50,authority_zhu_unbiased_trust,0.053333333333333344
0.8,instruct_dpo,math,0.46236559139784944,93,0.93,100,authority_zhu_unbiased_trust,0.4676344086021506
0.8,instruct_dpo,opinion,0.5531914893617021,47,0.58,50,authority_zhu_unbiased_trust,0.02680851063829781
0.8,instruct_dpo,reasoning,0.4489795918367347,49,0.62,50,authority_zhu_unbiased_trust,0.1710204081632653
0.8,instruct_dpo,science,0.5531914893617021,47,0.58,50,authority_zhu_unbiased_trust,0.02680851063829781
0.8,instruct_dpo,truthfulness,0.5106382978723404,47,0.66,50,authority_zhu_unbiased_trust,0.14936170212765965
1.0,base,general,0.68,50,0.84,50,authority_zhu_unbiased_trust,0.15999999999999992
1.0,base,knowledge,0.66,50,0.66,50,authority_zhu_unbiased_trust,0.0
1.0,base,math,0.6770833333333334,96,0.8762886597938144,97,authority_zhu_unbiased_trust,0.19920532646048106
1.0,base,opinion,0.723404255319149,47,0.74,50,authority_zhu_unbiased_trust,0.01659574468085101
1.0,base,reasoning,0.5625,48,0.76,50,authority_zhu_unbiased_trust,0.1975
1.0,base,science,0.5918367346938775,49,0.5,50,authority_zhu_unbiased_trust,-0.09183673469387754
1.0,base,truthfulness,0.5918367346938775,49,0.7,50,authority_zhu_unbiased_trust,0.10816326530612241
1.0,instruct,general,0.7857142857142857,42,0.8,50,authority_zhu_unbiased_trust,0.014285714285714346
1.0,instruct,knowledge,0.7142857142857143,42,0.84,50,authority_zhu_unbiased_trust,0.12571428571428567
