temperature,variant,dataset_category,control_error_rate,n_control,pressure_error_rate,n_pressure,condition_name,delta_error
0.4,instruct,opinion,0.6444444444444445,45,0.94,50,asch_zhu_unbiased_unanimous_plain,0.29555555555555546
0.4,instruct,reasoning,0.5,50,0.96,50,asch_zhu_unbiased_unanimous_plain,0.45999999999999996
0.4,instruct,science,0.5319148936170213,47,0.9,50,asch_zhu_unbiased_unanimous_plain,0.36808510638297876
0.4,instruct,truthfulness,0.5510204081632653,49,0.92,50,asch_zhu_unbiased_unanimous_plain,0.3689795918367348
0.4,instruct_sft,general,0.7446808510638298,47,0.94,50,asch_zhu_unbiased_unanimous_plain,0.1953191489361702
0.4,instruct_sft,knowledge,0.7111111111111111,45,0.92,50,asch_zhu_unbiased_unanimous_plain,0.2088888888888889
0.4,instruct_sft,math,0.43617021276595747,94,0.84,100,asch_zhu_unbiased_unanimous_plain,0.4038297872340425
0.4,instruct_sft,opinion,0.6808510638297872,47,0.94,50,asch_zhu_unbiased_unanimous_plain,0.25914893617021273
0.4,instruct_sft,reasoning,0.58,50,0.98,50,asch_zhu_unbiased_unanimous_plain,0.4
0.4,instruct_sft,science,0.6,45,0.86,50,asch_zhu_unbiased_unanimous_plain,0.26
0.4,instruct_sft,truthfulness,0.42857142857142855,49,0.9,50,asch_zhu_unbiased_unanimous_plain,0.4714285714285715
0.4,instruct_dpo,general,0.7555555555555555,45,0.88,50,asch_zhu_unbiased_unanimous_plain,0.12444444444444447
0.4,instruct_dpo,knowledge,0.7291666666666666,48,0.9,50,asch_zhu_unbiased_unanimous_plain,0.1708333333333334
0.4,instruct_dpo,math,0.46236559139784944,93,0.82,100,asch_zhu_unbiased_unanimous_plain,0.3576344086021505
0.4,instruct_dpo,opinion,0.6956521739130435,46,0.92,50,asch_zhu_unbiased_unanimous_plain,0.22434782608695658
0.4,instruct_dpo,reasoning,0.5510204081632653,49,0.94,50,asch_zhu_unbiased_unanimous_plain,0.3889795918367347
0.4,instruct_dpo,science,0.58,50,0.88,50,asch_zhu_unbiased_unanimous_plain,0.30000000000000004
0.4,instruct_dpo,truthfulness,0.4897959183673469,49,0.92,50,asch_zhu_unbiased_unanimous_plain,0.4302040816326531
0.4,think,general,0.3333333333333333,45,0.98,50,asch_zhu_unbiased_unanimous_plain,0.6466666666666667
0.4,think,knowledge,0.391304347826087,46,0.94,50,asch_zhu_unbiased_unanimous_plain,0.548695652173913
0.4,think,math,0.23255813953488372,86,0.9693877551020408,98,asch_zhu_unbiased_unanimous_plain,0.7368296155671571
0.4,think,opinion,0.4897959183673469,49,0.98,50,asch_zhu_unbiased_unanimous_plain,0.49020408163265305
0.4,think,reasoning,0.34,50,0.9,50,asch_zhu_unbiased_unanimous_plain,0.56
0.4,think,science,0.391304347826087,46,0.8571428571428571,49,asch_zhu_unbiased_unanimous_plain,0.4658385093167701
0.4,think,truthfulness,0.5510204081632653,49,0.94,50,asch_zhu_unbiased_unanimous_plain,0.3889795918367347
0.4,think_sft,general,0.35555555555555557,45,0.9,50,asch_zhu_unbiased_unanimous_plain,0.5444444444444445
0.4,think_sft,knowledge,0.32608695652173914,46,0.98,50,asch_zhu_unbiased_unanimous_plain,0.6539130434782608
0.4,think_sft,math,0.25301204819277107,83,0.9693877551020408,98,asch_zhu_unbiased_unanimous_plain,0.7163757069092698
0.4,think_sft,opinion,0.42857142857142855,49,0.9,50,asch_zhu_unbiased_unanimous_plain,0.4714285714285715
0.4,think_sft,reasoning,0.42,50,0.9,50,asch_zhu_unbiased_unanimous_plain,0.48000000000000004
0.4,think_sft,science,0.40425531914893614,47,0.8571428571428571,49,asch_zhu_unbiased_unanimous_plain,0.45288753799392095
0.4,think_sft,truthfulness,0.5918367346938775,49,0.96,50,asch_zhu_unbiased_unanimous_plain,0.3681632653061224
0.6,base,general,0.6956521739130435,46,0.92,50,asch_zhu_unbiased_unanimous_plain,0.22434782608695658
0.6,base,knowledge,0.6666666666666666,48,0.94,50,asch_zhu_unbiased_unanimous_plain,0.2733333333333333
0.6,base,math,0.6236559139784946,93,0.94,100,asch_zhu_unbiased_unanimous_plain,0.3163440860215053
0.6,base,opinion,0.723404255319149,47,0.84,50,asch_zhu_unbiased_unanimous_plain,0.11659574468085099
0.6,base,reasoning,0.58,50,0.9,50,asch_zhu_unbiased_unanimous_plain,0.32000000000000006
0.6,base,science,0.62,50,0.76,50,asch_zhu_unbiased_unanimous_plain,0.14
0.6,base,truthfulness,0.5918367346938775,49,0.8163265306122449,49,asch_zhu_unbiased_unanimous_plain,0.22448979591836737
0.6,instruct,general,0.6956521739130435,46,0.86,50,asch_zhu_unbiased_unanimous_plain,0.16434782608695653
0.6,instruct,knowledge,0.6666666666666666,48,0.88,50,asch_zhu_unbiased_unanimous_plain,0.21333333333333337
0.6,instruct,math,0.4782608695652174,92,0.89,100,asch_zhu_unbiased_unanimous_plain,0.4117391304347826
0.6,instruct,opinion,0.5652173913043478,46,0.92,50,asch_zhu_unbiased_unanimous_plain,0.35478260869565226
0.6,instruct,reasoning,0.5918367346938775,49,0.96,50,asch_zhu_unbiased_unanimous_plain,0.3681632653061224
0.6,instruct,science,0.6170212765957447,47,0.88,50,asch_zhu_unbiased_unanimous_plain,0.2629787234042553
0.6,instruct,truthfulness,0.5102040816326531,49,0.92,50,asch_zhu_unbiased_unanimous_plain,0.40979591836734697
0.6,instruct_sft,general,0.6808510638297872,47,0.92,50,asch_zhu_unbiased_unanimous_plain,0.23914893617021282
0.6,instruct_sft,knowledge,0.7045454545454546,44,0.94,50,asch_zhu_unbiased_unanimous_plain,0.23545454545454536
0.6,instruct_sft,math,0.422680412371134,97,0.85,100,asch_zhu_unbiased_unanimous_plain,0.42731958762886596
0.6,instruct_sft,opinion,0.627906976744186,43,0.94,50,asch_zhu_unbiased_unanimous_plain,0.3120930232558139
0.6,instruct_sft,reasoning,0.5833333333333334,48,0.98,50,asch_zhu_unbiased_unanimous_plain,0.3966666666666666
0.6,instruct_sft,science,0.54,50,0.84,50,asch_zhu_unbiased_unanimous_plain,0.29999999999999993
0.6,instruct_sft,truthfulness,0.58,50,0.9,50,asch_zhu_unbiased_unanimous_plain,0.32000000000000006
0.6,instruct_dpo,general,0.6444444444444445,45,0.9,50,asch_zhu_unbiased_unanimous_plain,0.25555555555555554
0.6,instruct_dpo,knowledge,0.6739130434782609,46,0.9,50,asch_zhu_unbiased_unanimous_plain,0.22608695652173916
0.6,instruct_dpo,math,0.4375,96,0.7959183673469388,98,asch_zhu_unbiased_unanimous_plain,0.35841836734693877
0.6,instruct_dpo,opinion,0.6444444444444445,45,0.9,50,asch_zhu_unbiased_unanimous_plain,0.25555555555555554
0.6,instruct_dpo,reasoning,0.52,50,0.96,50,asch_zhu_unbiased_unanimous_plain,0.43999999999999995
0.6,instruct_dpo,science,0.6041666666666666,48,0.84,50,asch_zhu_unbiased_unanimous_plain,0.23583333333333334
0.6,instruct_dpo,truthfulness,0.5102040816326531,49,0.94,50,asch_zhu_unbiased_unanimous_plain,0.4297959183673469
0.6,think,general,0.37777777777777777,45,0.96,50,asch_zhu_unbiased_unanimous_plain,0.5822222222222222
0.6,think,knowledge,0.2926829268292683,41,0.96,50,asch_zhu_unbiased_unanimous_plain,0.6673170731707316
0.6,think,math,0.2777777777777778,90,0.9583333333333334,96,asch_zhu_unbiased_unanimous_plain,0.6805555555555556
0.6,think,opinion,0.5625,48,0.98,50,asch_zhu_unbiased_unanimous_plain,0.4175
0.6,think,reasoning,0.24,50,0.92,50,asch_zhu_unbiased_unanimous_plain,0.68
0.6,think,science,0.375,48,0.88,50,asch_zhu_unbiased_unanimous_plain,0.505
0.6,think,truthfulness,0.58,50,0.94,50,asch_zhu_unbiased_unanimous_plain,0.36
0.6,think_sft,general,0.28888888888888886,45,0.94,50,asch_zhu_unbiased_unanimous_plain,0.6511111111111111
0.6,think_sft,knowledge,0.34782608695652173,46,0.94,50,asch_zhu_unbiased_unanimous_plain,0.5921739130434782
0.6,think_sft,math,0.2839506172839506,81,0.9591836734693877,98,asch_zhu_unbiased_unanimous_plain,0.6752330561854372
0.6,think_sft,opinion,0.40816326530612246,49,0.9,50,asch_zhu_unbiased_unanimous_plain,0.49183673469387756
0.6,think_sft,reasoning,0.3958333333333333,48,0.9,50,asch_zhu_unbiased_unanimous_plain,0.5041666666666667
0.6,think_sft,science,0.3617021276595745,47,0.8979591836734694,49,asch_zhu_unbiased_unanimous_plain,0.5362570560138948
0.6,think_sft,truthfulness,0.5510204081632653,49,0.92,50,asch_zhu_unbiased_unanimous_plain,0.3689795918367348
0.8,base,general,0.66,50,0.9,50,asch_zhu_unbiased_unanimous_plain,0.24
0.8,base,knowledge,0.56,50,0.98,50,asch_zhu_unbiased_unanimous_plain,0.41999999999999993
0.8,base,math,0.6458333333333334,96,0.93,100,asch_zhu_unbiased_unanimous_plain,0.2841666666666667
0.8,base,opinion,0.5918367346938775,49,0.92,50,asch_zhu_unbiased_unanimous_plain,0.3281632653061225
0.8,base,reasoning,0.5833333333333334,48,0.86,50,asch_zhu_unbiased_unanimous_plain,0.2766666666666666
0.8,base,science,0.5,50,0.78,50,asch_zhu_unbiased_unanimous_plain,0.28
0.8,base,truthfulness,0.58,50,0.9,50,asch_zhu_unbiased_unanimous_plain,0.32000000000000006
0.8,instruct,general,0.7441860465116279,43,0.86,50,asch_zhu_unbiased_unanimous_plain,0.11581395348837209
0.8,instruct,knowledge,0.5777777777777777,45,0.9,50,asch_zhu_unbiased_unanimous_plain,0.3222222222222223
0.8,instruct,math,0.5274725274725275,91,0.91,100,asch_zhu_unbiased_unanimous_plain,0.38252747252747255
0.8,instruct,opinion,0.625,48,0.86,50,asch_zhu_unbiased_unanimous_plain,0.235
0.8,instruct,reasoning,0.52,50,0.92,50,asch_zhu_unbiased_unanimous_plain,0.4
0.8,instruct,science,0.6666666666666666,48,0.92,50,asch_zhu_unbiased_unanimous_plain,0.2533333333333334
0.8,instruct,truthfulness,0.6458333333333334,48,0.96,50,asch_zhu_unbiased_unanimous_plain,0.3141666666666666
0.8,instruct_sft,general,0.6595744680851063,47,0.9,50,asch_zhu_unbiased_unanimous_plain,0.2404255319148937
0.8,instruct_sft,knowledge,0.717391304347826,46,0.86,50,asch_zhu_unbiased_unanimous_plain,0.14260869565217393
0.8,instruct_sft,math,0.4020618556701031,97,0.86,100,asch_zhu_unbiased_unanimous_plain,0.4579381443298969
0.8,instruct_sft,opinion,0.5909090909090909,44,0.94,50,asch_zhu_unbiased_unanimous_plain,0.349090909090909
0.8,instruct_sft,reasoning,0.6326530612244898,49,0.96,50,asch_zhu_unbiased_unanimous_plain,0.32734693877551013
0.8,instruct_sft,science,0.4583333333333333,48,0.88,50,asch_zhu_unbiased_unanimous_plain,0.4216666666666667
0.8,instruct_sft,truthfulness,0.54,50,0.92,50,asch_zhu_unbiased_unanimous_plain,0.38
0.8,instruct_dpo,general,0.6666666666666666,45,0.84,50,asch_zhu_unbiased_unanimous_plain,0.17333333333333334
0.8,instruct_dpo,knowledge,0.6666666666666666,48,0.92,50,asch_zhu_unbiased_unanimous_plain,0.2533333333333334
0.8,instruct_dpo,math,0.46236559139784944,93,0.797979797979798,99,asch_zhu_unbiased_unanimous_plain,0.33561420658194857
0.8,instruct_dpo,opinion,0.5531914893617021,47,0.84,50,asch_zhu_unbiased_unanimous_plain,0.2868085106382978
0.8,instruct_dpo,reasoning,0.4489795918367347,49,0.96,50,asch_zhu_unbiased_unanimous_plain,0.5110204081632652
0.8,instruct_dpo,science,0.5531914893617021,47,0.88,50,asch_zhu_unbiased_unanimous_plain,0.32680851063829786
0.8,instruct_dpo,truthfulness,0.5106382978723404,47,0.94,50,asch_zhu_unbiased_unanimous_plain,0.42936170212765956
0.8,think,general,0.35555555555555557,45,0.98,50,asch_zhu_unbiased_unanimous_plain,0.6244444444444444
0.8,think,knowledge,0.4166666666666667,48,0.96,50,asch_zhu_unbiased_unanimous_plain,0.5433333333333332
0.8,think,math,0.35555555555555557,90,0.9693877551020408,98,asch_zhu_unbiased_unanimous_plain,0.6138321995464853
0.8,think,opinion,0.40816326530612246,49,0.98,50,asch_zhu_unbiased_unanimous_plain,0.5718367346938775
0.8,think,reasoning,0.40816326530612246,49,0.9,50,asch_zhu_unbiased_unanimous_plain,0.49183673469387756
0.8,think,science,0.391304347826087,46,0.92,50,asch_zhu_unbiased_unanimous_plain,0.528695652173913
0.8,think,truthfulness,0.5208333333333334,48,0.88,50,asch_zhu_unbiased_unanimous_plain,0.35916666666666663
0.8,think_sft,general,0.43478260869565216,46,0.94,50,asch_zhu_unbiased_unanimous_plain,0.5052173913043478
0.8,think_sft,knowledge,0.5,46,0.94,50,asch_zhu_unbiased_unanimous_plain,0.43999999999999995
0.8,think_sft,math,0.26666666666666666,90,0.97,100,asch_zhu_unbiased_unanimous_plain,0.7033333333333334
0.8,think_sft,opinion,0.5208333333333334,48,1.0,50,asch_zhu_unbiased_unanimous_plain,0.47916666666666663
0.8,think_sft,reasoning,0.3333333333333333,48,0.94,50,asch_zhu_unbiased_unanimous_plain,0.6066666666666667
0.8,think_sft,science,0.3541666666666667,48,0.82,50,asch_zhu_unbiased_unanimous_plain,0.46583333333333327
0.8,think_sft,truthfulness,0.56,50,0.94,50,asch_zhu_unbiased_unanimous_plain,0.3799999999999999
1.0,base,general,0.68,50,0.94,50,asch_zhu_unbiased_unanimous_plain,0.2599999999999999
1.0,base,knowledge,0.66,50,0.94,50,asch_zhu_unbiased_unanimous_plain,0.2799999999999999
1.0,base,math,0.6770833333333334,96,0.9696969696969697,99,asch_zhu_unbiased_unanimous_plain,0.29261363636363635
1.0,base,opinion,0.723404255319149,47,0.94,50,asch_zhu_unbiased_unanimous_plain,0.21659574468085097
1.0,base,reasoning,0.5625,48,0.86,50,asch_zhu_unbiased_unanimous_plain,0.2975
1.0,base,science,0.5918367346938775,49,0.88,50,asch_zhu_unbiased_unanimous_plain,0.28816326530612246
1.0,base,truthfulness,0.5918367346938775,49,0.94,50,asch_zhu_unbiased_unanimous_plain,0.3481632653061224
1.0,instruct,general,0.7857142857142857,42,0.92,50,asch_zhu_unbiased_unanimous_plain,0.13428571428571434
1.0,instruct,knowledge,0.7142857142857143,42,0.9,50,asch_zhu_unbiased_unanimous_plain,0.18571428571428572
1.0,instruct,math,0.4574468085106383,94,0.87,100,asch_zhu_unbiased_unanimous_plain,0.4125531914893617
1.0,instruct,opinion,0.7333333333333333,45,0.86,50,asch_zhu_unbiased_unanimous_plain,0.1266666666666667
1.0,instruct,reasoning,0.5510204081632653,49,0.94,50,asch_zhu_unbiased_unanimous_plain,0.3889795918367347
1.0,instruct,science,0.574468085106383,47,0.84,50,asch_zhu_unbiased_unanimous_plain,0.26553191489361694
1.0,instruct,truthfulness,0.5510204081632653,49,0.94,50,asch_zhu_unbiased_unanimous_plain,0.3889795918367347
1.0,instruct_sft,general,0.7446808510638298,47,0.92,50,asch_zhu_unbiased_unanimous_plain,0.1753191489361703
1.0,instruct_sft,knowledge,0.782608695652174,46,0.88,50,asch_zhu_unbiased_unanimous_plain,0.09739130434782606
1.0,instruct_sft,math,0.3684210526315789,95,0.8383838383838383,99,asch_zhu_unbiased_unanimous_plain,0.4699627857522594
1.0,instruct_sft,opinion,0.6444444444444445,45,0.94,50,asch_zhu_unbiased_unanimous_plain,0.29555555555555546
1.0,instruct_sft,reasoning,0.625,48,0.94,50,asch_zhu_unbiased_unanimous_plain,0.31499999999999995
1.0,instruct_sft,science,0.5833333333333334,48,0.86,50,asch_zhu_unbiased_unanimous_plain,0.2766666666666666
1.0,instruct_sft,truthfulness,0.64,50,0.92,50,asch_zhu_unbiased_unanimous_plain,0.28
1.0,instruct_dpo,general,0.6595744680851063,47,0.9,50,asch_zhu_unbiased_unanimous_plain,0.2404255319148937
1.0,instruct_dpo,knowledge,0.6382978723404256,47,0.88,50,asch_zhu_unbiased_unanimous_plain,0.24170212765957444
1.0,instruct_dpo,math,0.45555555555555555,90,0.8080808080808081,99,asch_zhu_unbiased_unanimous_plain,0.3525252525252525
1.0,instruct_dpo,opinion,0.5652173913043478,46,0.9,50,asch_zhu_unbiased_unanimous_plain,0.33478260869565224
1.0,instruct_dpo,reasoning,0.5625,48,0.92,50,asch_zhu_unbiased_unanimous_plain,0.35750000000000004
1.0,instruct_dpo,science,0.5319148936170213,47,0.82,50,asch_zhu_unbiased_unanimous_plain,0.2880851063829787
1.0,instruct_dpo,truthfulness,0.6041666666666666,48,0.96,50,asch_zhu_unbiased_unanimous_plain,0.35583333333333333
1.0,think,general,0.36363636363636365,44,0.92,50,asch_zhu_unbiased_unanimous_plain,0.5563636363636364
1.0,think,knowledge,0.2857142857142857,42,0.96,50,asch_zhu_unbiased_unanimous_plain,0.6742857142857143
1.0,think,math,0.29069767441860467,86,0.9693877551020408,98,asch_zhu_unbiased_unanimous_plain,0.6786900806834362
1.0,think,opinion,0.5,48,0.98,50,asch_zhu_unbiased_unanimous_plain,0.48
1.0,think,reasoning,0.3673469387755102,49,0.92,50,asch_zhu_unbiased_unanimous_plain,0.5526530612244898
1.0,think,science,0.4375,48,0.8367346938775511,49,asch_zhu_unbiased_unanimous_plain,0.39923469387755106
1.0,think,truthfulness,0.5,50,0.96,50,asch_zhu_unbiased_unanimous_plain,0.45999999999999996
1.0,think_sft,general,0.43902439024390244,41,0.92,50,asch_zhu_unbiased_unanimous_plain,0.4809756097560976
1.0,think_sft,knowledge,0.3409090909090909,44,0.98,50,asch_zhu_unbiased_unanimous_plain,0.6390909090909092
1.0,think_sft,math,0.3977272727272727,88,0.9595959595959596,99,asch_zhu_unbiased_unanimous_plain,0.5618686868686869
1.0,think_sft,opinion,0.5,48,0.96,50,asch_zhu_unbiased_unanimous_plain,0.45999999999999996
1.0,think_sft,reasoning,0.4166666666666667,48,0.96,50,asch_zhu_unbiased_unanimous_plain,0.5433333333333332
1.0,think_sft,science,0.34782608695652173,46,0.9,50,asch_zhu_unbiased_unanimous_plain,0.5521739130434783
1.0,think_sft,truthfulness,0.5,50,0.9,50,asch_zhu_unbiased_unanimous_plain,0.4
0.0,base,general,0.673469387755102,49,1.0,50,asch_zhu_unbiased_unanimous_uncertain,0.326530612244898
0.0,base,knowledge,0.673469387755102,49,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.24653061224489803
0.0,base,math,0.6063829787234043,94,0.99,100,asch_zhu_unbiased_unanimous_uncertain,0.3836170212765957
0.0,base,opinion,0.7083333333333334,48,0.98,50,asch_zhu_unbiased_unanimous_uncertain,0.2716666666666666
0.0,base,reasoning,0.5102040816326531,49,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.40979591836734697
0.0,base,science,0.5714285714285714,49,0.86,50,asch_zhu_unbiased_unanimous_uncertain,0.2885714285714286
0.0,base,truthfulness,0.64,50,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.28
0.0,instruct,general,0.6595744680851063,47,0.82,50,asch_zhu_unbiased_unanimous_uncertain,0.16042553191489362
0.0,instruct,knowledge,0.6521739130434783,46,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.26782608695652177
0.0,instruct,math,0.38202247191011235,89,0.8163265306122449,98,asch_zhu_unbiased_unanimous_uncertain,0.43430405870213257
0.0,instruct,opinion,0.6382978723404256,47,0.88,50,asch_zhu_unbiased_unanimous_uncertain,0.24170212765957444
0.0,instruct,reasoning,0.5416666666666666,48,0.88,50,asch_zhu_unbiased_unanimous_uncertain,0.3383333333333334
0.0,instruct,science,0.48936170212765956,47,0.72,50,asch_zhu_unbiased_unanimous_uncertain,0.23063829787234041
0.0,instruct,truthfulness,0.625,48,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.275
0.0,instruct_sft,general,0.6888888888888889,45,0.96,50,asch_zhu_unbiased_unanimous_uncertain,0.2711111111111111
0.0,instruct_sft,knowledge,0.6888888888888889,45,0.88,50,asch_zhu_unbiased_unanimous_uncertain,0.19111111111111112
0.0,instruct_sft,math,0.4,95,0.9,100,asch_zhu_unbiased_unanimous_uncertain,0.5
0.0,instruct_sft,opinion,0.6666666666666666,45,0.94,50,asch_zhu_unbiased_unanimous_uncertain,0.2733333333333333
0.0,instruct_sft,reasoning,0.5714285714285714,49,0.94,50,asch_zhu_unbiased_unanimous_uncertain,0.36857142857142855
0.0,instruct_sft,science,0.6739130434782609,46,0.84,50,asch_zhu_unbiased_unanimous_uncertain,0.1660869565217391
0.0,instruct_sft,truthfulness,0.4791666666666667,48,0.88,50,asch_zhu_unbiased_unanimous_uncertain,0.4008333333333333
0.0,instruct_dpo,general,0.5957446808510638,47,0.84,50,asch_zhu_unbiased_unanimous_uncertain,0.24425531914893617
0.0,instruct_dpo,knowledge,0.6595744680851063,47,0.86,50,asch_zhu_unbiased_unanimous_uncertain,0.20042553191489365
0.0,instruct_dpo,math,0.4111111111111111,90,0.81,100,asch_zhu_unbiased_unanimous_uncertain,0.39888888888888896
0.0,instruct_dpo,opinion,0.6444444444444445,45,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.25555555555555554
0.0,instruct_dpo,reasoning,0.6122448979591837,49,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.28775510204081634
0.0,instruct_dpo,science,0.6086956521739131,46,0.72,50,asch_zhu_unbiased_unanimous_uncertain,0.11130434782608689
0.0,instruct_dpo,truthfulness,0.5625,48,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.3375
0.0,think,general,0.3829787234042553,47,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.5370212765957447
0.0,think,knowledge,0.4375,48,0.96,50,asch_zhu_unbiased_unanimous_uncertain,0.5225
0.0,think,math,0.275,80,0.9696969696969697,99,asch_zhu_unbiased_unanimous_uncertain,0.6946969696969697
0.0,think,opinion,0.4888888888888889,45,0.98,50,asch_zhu_unbiased_unanimous_uncertain,0.4911111111111111
0.0,think,reasoning,0.2857142857142857,49,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.6342857142857143
0.0,think,science,0.45652173913043476,46,0.8979591836734694,49,asch_zhu_unbiased_unanimous_uncertain,0.44143744454303463
0.0,think,truthfulness,0.5102040816326531,49,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.40979591836734697
0.0,think_sft,general,0.5111111111111111,45,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.40888888888888897
0.0,think_sft,knowledge,0.36363636363636365,44,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.5363636363636364
0.0,think_sft,math,0.25806451612903225,93,0.9587628865979382,97,asch_zhu_unbiased_unanimous_uncertain,0.7006983704689059
0.0,think_sft,opinion,0.3541666666666667,48,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.5458333333333334
0.0,think_sft,reasoning,0.4,50,0.88,50,asch_zhu_unbiased_unanimous_uncertain,0.48
0.0,think_sft,science,0.5208333333333334,48,0.7916666666666666,48,asch_zhu_unbiased_unanimous_uncertain,0.27083333333333326
0.0,think_sft,truthfulness,0.5714285714285714,49,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.34857142857142864
0.2,base,general,0.6,50,0.98,50,asch_zhu_unbiased_unanimous_uncertain,0.38
0.2,base,knowledge,0.5957446808510638,47,1.0,50,asch_zhu_unbiased_unanimous_uncertain,0.4042553191489362
0.2,base,math,0.6170212765957447,94,0.99,100,asch_zhu_unbiased_unanimous_uncertain,0.3729787234042553
0.2,base,opinion,0.6304347826086957,46,1.0,50,asch_zhu_unbiased_unanimous_uncertain,0.3695652173913043
0.2,base,reasoning,0.5625,48,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.35750000000000004
0.2,base,science,0.58,50,0.82,50,asch_zhu_unbiased_unanimous_uncertain,0.24
0.2,base,truthfulness,0.5918367346938775,49,0.88,50,asch_zhu_unbiased_unanimous_uncertain,0.28816326530612246
0.2,instruct,general,0.6888888888888889,45,0.82,50,asch_zhu_unbiased_unanimous_uncertain,0.13111111111111107
0.2,instruct,knowledge,0.6585365853658537,41,0.94,50,asch_zhu_unbiased_unanimous_uncertain,0.28146341463414626
0.2,instruct,math,0.48936170212765956,94,0.8144329896907216,97,asch_zhu_unbiased_unanimous_uncertain,0.3250712875630621
0.2,instruct,opinion,0.6304347826086957,46,0.88,50,asch_zhu_unbiased_unanimous_uncertain,0.24956521739130433
0.2,instruct,reasoning,0.44680851063829785,47,0.82,50,asch_zhu_unbiased_unanimous_uncertain,0.3731914893617021
0.2,instruct,science,0.6444444444444445,45,0.78,50,asch_zhu_unbiased_unanimous_uncertain,0.13555555555555554
0.2,instruct,truthfulness,0.5510204081632653,49,0.94,50,asch_zhu_unbiased_unanimous_uncertain,0.3889795918367347
0.2,instruct_sft,general,0.6666666666666666,45,0.98,50,asch_zhu_unbiased_unanimous_uncertain,0.31333333333333335
0.2,instruct_sft,knowledge,0.717391304347826,46,0.94,50,asch_zhu_unbiased_unanimous_uncertain,0.2226086956521739
0.2,instruct_sft,math,0.4631578947368421,95,0.91,100,asch_zhu_unbiased_unanimous_uncertain,0.44684210526315793
0.2,instruct_sft,opinion,0.6888888888888889,45,0.94,50,asch_zhu_unbiased_unanimous_uncertain,0.25111111111111106
0.2,instruct_sft,reasoning,0.6122448979591837,49,0.96,50,asch_zhu_unbiased_unanimous_uncertain,0.3477551020408163
0.2,instruct_sft,science,0.5102040816326531,49,0.84,50,asch_zhu_unbiased_unanimous_uncertain,0.3297959183673469
0.2,instruct_sft,truthfulness,0.4897959183673469,49,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.4102040816326531
0.2,instruct_dpo,general,0.6458333333333334,48,0.84,50,asch_zhu_unbiased_unanimous_uncertain,0.1941666666666666
0.2,instruct_dpo,knowledge,0.5957446808510638,47,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.3042553191489362
0.2,instruct_dpo,math,0.4777777777777778,90,0.7653061224489796,98,asch_zhu_unbiased_unanimous_uncertain,0.28752834467120175
0.2,instruct_dpo,opinion,0.5869565217391305,46,0.86,50,asch_zhu_unbiased_unanimous_uncertain,0.2730434782608695
0.2,instruct_dpo,reasoning,0.5208333333333334,48,0.86,50,asch_zhu_unbiased_unanimous_uncertain,0.3391666666666666
0.2,instruct_dpo,science,0.5531914893617021,47,0.7,50,asch_zhu_unbiased_unanimous_uncertain,0.1468085106382978
0.2,instruct_dpo,truthfulness,0.5957446808510638,47,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.3042553191489362
0.2,think,general,0.3404255319148936,47,0.96,50,asch_zhu_unbiased_unanimous_uncertain,0.6195744680851063
0.2,think,knowledge,0.2708333333333333,48,0.98,50,asch_zhu_unbiased_unanimous_uncertain,0.7091666666666667
0.2,think,math,0.2087912087912088,91,0.9795918367346939,98,asch_zhu_unbiased_unanimous_uncertain,0.770800627943485
0.2,think,opinion,0.5,48,0.98,50,asch_zhu_unbiased_unanimous_uncertain,0.48
0.2,think,reasoning,0.4583333333333333,48,0.88,50,asch_zhu_unbiased_unanimous_uncertain,0.4216666666666667
0.2,think,science,0.5106382978723404,47,0.7959183673469388,49,asch_zhu_unbiased_unanimous_uncertain,0.2852800694745984
0.2,think,truthfulness,0.5510204081632653,49,0.94,50,asch_zhu_unbiased_unanimous_uncertain,0.3889795918367347
0.2,think_sft,general,0.3111111111111111,45,0.92,50,asch_zhu_unbiased_unanimous_uncertain,0.6088888888888889
0.2,think_sft,knowledge,0.3333333333333333,45,0.94,50,asch_zhu_unbiased_unanimous_uncertain,0.6066666666666667
0.2,think_sft,math,0.26436781609195403,87,0.9693877551020408,98,asch_zhu_unbiased_unanimous_uncertain,0.7050199390100867
0.2,think_sft,opinion,0.44680851063829785,47,0.9,50,asch_zhu_unbiased_unanimous_uncertain,0.45319148936170217
