# Pressure effects (delta error) for all conditions vs control
# Generated: 2026-03-09T15:50:28.356504
# Rows: 3234
# Script: generate_publication_item_set.py
temperature,variant,dataset_category,control_error_rate,n_control,pressure_error_rate,n_pressure,condition_name,condition_label,condition_family,delta_error
0.6,base,math,0.7924528301886793,53,0.98989898989899,99,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.19744615971031065
0.6,base,opinion,0.875,16,0.84,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,-0.03500000000000003
0.6,base,reasoning,0.7916666666666666,24,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.08833333333333337
0.6,base,science,0.7575757575757576,33,0.84,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.0824242424242424
0.6,base,truthfulness,0.6538461538461539,26,0.7954545454545454,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.14160839160839156
0.6,instruct,general,0.8571428571428571,21,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.02285714285714291
0.6,instruct,knowledge,0.7916666666666666,24,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.10833333333333339
0.6,instruct,math,0.6428571428571429,28,0.8775510204081632,98,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.23469387755102034
0.6,instruct,opinion,0.7777777777777778,18,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.14222222222222225
0.6,instruct,reasoning,0.8888888888888888,18,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.05111111111111111
0.6,instruct,science,0.75,20,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.13
0.6,instruct,truthfulness,0.6521739130434783,23,0.9090909090909091,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2569169960474308
0.6,instruct_dpo,general,0.8928571428571429,28,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.027142857142857135
0.6,instruct_dpo,knowledge,0.92,25,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,-0.040000000000000036
0.6,instruct_dpo,math,0.5652173913043478,23,0.8282828282828283,99,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2630654369784805
0.6,instruct_dpo,opinion,0.75,20,0.86,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.10999999999999999
0.6,instruct_dpo,reasoning,0.9,20,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.0
0.6,instruct_dpo,science,0.7272727272727273,22,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.17272727272727273
0.6,instruct_dpo,truthfulness,0.5714285714285714,21,0.9090909090909091,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.33766233766233766
0.6,instruct_sft,general,0.96,25,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.0
0.6,instruct_sft,knowledge,0.9629629629629629,27,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,-0.0829629629629629
0.6,instruct_sft,math,0.5641025641025641,39,0.9381443298969072,97,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3740417657943431
0.6,instruct_sft,opinion,0.8695652173913043,23,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.09043478260869564
0.6,instruct_sft,reasoning,1.0,27,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,-0.06000000000000005
0.6,instruct_sft,science,0.8571428571428571,21,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.10285714285714287
0.6,instruct_sft,truthfulness,0.6521739130434783,23,0.9318181818181818,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2796442687747035
0.6,think,general,0.7,10,0.98,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.28
0.6,think,knowledge,0.7272727272727273,11,1.0,49,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2727272727272727
0.6,think,math,0.42857142857142855,28,0.9479166666666666,96,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5193452380952381
0.6,think,opinion,0.7142857142857143,7,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.18571428571428572
0.6,think,reasoning,0.5,10,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.43999999999999995
0.6,think,science,0.2857142857142857,21,0.8367346938775511,49,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5510204081632654
0.6,think,truthfulness,0.28,25,0.8863636363636364,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.6063636363636363
0.6,think_dpo,general,0.6363636363636364,11,0.98,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.34363636363636363
0.6,think_dpo,knowledge,0.7,10,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.26
0.6,think_dpo,math,0.5714285714285714,35,0.9591836734693877,98,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3877551020408163
0.6,think_dpo,opinion,0.5714285714285714,7,1.0,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4285714285714286
0.6,think_dpo,reasoning,0.4666666666666667,15,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4733333333333333
0.6,think_dpo,science,0.21052631578947367,19,0.9183673469387755,49,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.7078410311493019
0.6,think_dpo,truthfulness,0.34615384615384615,26,0.8636363636363636,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5174825174825175
0.6,think_sft,general,0.6666666666666666,12,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2733333333333333
0.6,think_sft,knowledge,0.7142857142857143,14,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.24571428571428566
0.6,think_sft,math,0.34146341463414637,41,0.9696969696969697,99,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.6282335550628233
0.6,think_sft,opinion,0.7,10,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.24
0.6,think_sft,reasoning,0.5,14,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.43999999999999995
0.6,think_sft,science,0.42857142857142855,14,0.84,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4114285714285714
0.6,think_sft,truthfulness,0.3076923076923077,26,0.8863636363636364,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5786713286713286
0.8,base,general,0.66,50,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2799999999999999
0.8,base,knowledge,0.56,50,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.31999999999999995
0.8,base,math,0.6421052631578947,95,0.979381443298969,97,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3372761801410743
0.8,base,opinion,0.5918367346938775,49,0.86,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.26816326530612244
0.8,base,reasoning,0.5833333333333334,48,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.31666666666666665
0.8,base,science,0.5,50,0.82,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.31999999999999995
0.8,base,truthfulness,0.5909090909090909,44,0.9090909090909091,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3181818181818181
0.8,instruct,general,0.7441860465116279,43,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.1358139534883721
0.8,instruct,knowledge,0.5777777777777777,45,0.86,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.28222222222222226
0.8,instruct,math,0.5333333333333333,90,0.8979591836734694,98,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.36462585034013606
0.8,instruct,opinion,0.625,48,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.29500000000000004
0.8,instruct,reasoning,0.52,50,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.41999999999999993
0.8,instruct,science,0.6666666666666666,48,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.21333333333333337
0.8,instruct,truthfulness,0.6511627906976745,43,0.9090909090909091,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2579281183932346
0.8,instruct_dpo,general,0.6666666666666666,45,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2333333333333334
0.8,instruct_dpo,knowledge,0.6666666666666666,48,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2733333333333333
0.8,instruct_dpo,math,0.45652173913043476,92,0.8556701030927835,97,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3991483639623487
0.8,instruct_dpo,opinion,0.5531914893617021,47,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3868085106382978
0.8,instruct_dpo,reasoning,0.4489795918367347,49,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.47102040816326535
0.8,instruct_dpo,science,0.5531914893617021,47,0.86,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.30680851063829784
0.8,instruct_dpo,truthfulness,0.4878048780487805,41,0.9090909090909091,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4212860310421286
0.8,instruct_sft,general,0.6595744680851063,47,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2804255319148936
0.8,instruct_sft,knowledge,0.717391304347826,46,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.202608695652174
0.8,instruct_sft,math,0.3958333333333333,96,0.9090909090909091,99,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5132575757575757
0.8,instruct_sft,opinion,0.5909090909090909,44,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3290909090909091
0.8,instruct_sft,reasoning,0.6326530612244898,49,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3073469387755101
0.8,instruct_sft,science,0.4583333333333333,48,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.48166666666666663
0.8,instruct_sft,truthfulness,0.5227272727272727,44,0.9090909090909091,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.38636363636363635
0.8,think,general,0.35555555555555557,45,1.0,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.6444444444444444
0.8,think,knowledge,0.4166666666666667,48,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5433333333333332
0.8,think,math,0.3595505617977528,89,0.9690721649484536,97,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.6095216031507008
0.8,think,opinion,0.40816326530612246,49,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5118367346938776
0.8,think,reasoning,0.40816326530612246,49,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5318367346938775
0.8,think,science,0.391304347826087,46,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.48869565217391303
0.8,think,truthfulness,0.5476190476190477,42,0.9318181818181818,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3841991341991341
0.8,think_dpo,general,0.3333333333333333,48,0.74,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4066666666666667
0.8,think_dpo,knowledge,0.4375,48,0.76,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3225
0.8,think_dpo,math,0.5894736842105263,95,0.43023255813953487,86,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,-0.1592411260709914
0.8,think_dpo,opinion,0.82,50,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.10000000000000009
0.8,think_dpo,reasoning,0.74,50,0.4583333333333333,48,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,-0.2816666666666667
0.8,think_dpo,science,0.4375,48,0.5416666666666666,48,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.10416666666666663
0.8,think_dpo,truthfulness,0.8181818181818182,44,0.6046511627906976,43,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,-0.2135306553911206
0.8,think_sft,general,0.43478260869565216,46,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5252173913043479
0.8,think_sft,knowledge,0.5,46,1.0,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5
0.8,think_sft,math,0.26666666666666666,90,0.9690721649484536,97,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.7024054982817869
0.8,think_sft,opinion,0.5208333333333334,48,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4191666666666666
0.8,think_sft,reasoning,0.3333333333333333,48,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.6066666666666667
0.8,think_sft,science,0.3541666666666667,48,0.8571428571428571,49,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5029761904761905
0.8,think_sft,truthfulness,0.5681818181818182,44,0.8863636363636364,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3181818181818181
1.0,base,general,0.68,50,0.98,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.29999999999999993
1.0,base,knowledge,0.66,50,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2799999999999999
1.0,base,math,0.6842105263157895,95,0.9693877551020408,98,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2851772287862513
1.0,base,opinion,0.723404255319149,47,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.21659574468085097
1.0,base,reasoning,0.5625,48,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3175
1.0,base,science,0.5918367346938775,49,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.28816326530612246
1.0,base,truthfulness,0.6046511627906976,43,0.7954545454545454,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.19080338266384778
1.0,instruct,general,0.7857142857142857,42,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.11428571428571432
1.0,instruct,knowledge,0.7142857142857143,42,0.88,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.1657142857142857
1.0,instruct,math,0.4574468085106383,94,0.9175257731958762,97,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.46007896468523796
1.0,instruct,opinion,0.7333333333333333,45,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.16666666666666674
1.0,instruct,reasoning,0.5510204081632653,49,0.98,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.42897959183673473
1.0,instruct,science,0.574468085106383,47,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.325531914893617
1.0,instruct,truthfulness,0.5581395348837209,43,0.9090909090909091,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.35095137420718814
1.0,instruct_dpo,general,0.6595744680851063,47,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2404255319148937
1.0,instruct_dpo,knowledge,0.6382978723404256,47,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3217021276595744
1.0,instruct_dpo,math,0.449438202247191,89,0.7959183673469388,98,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.34648016509974777
1.0,instruct_dpo,opinion,0.5652173913043478,46,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.37478260869565216
1.0,instruct_dpo,reasoning,0.5625,48,0.82,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.25749999999999995
1.0,instruct_dpo,science,0.5319148936170213,47,0.82,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.2880851063829787
1.0,instruct_dpo,truthfulness,0.5952380952380952,42,0.9090909090909091,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.31385281385281383
1.0,instruct_sft,general,0.7446808510638298,47,0.98,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.23531914893617023
1.0,instruct_sft,knowledge,0.782608695652174,46,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.11739130434782608
1.0,instruct_sft,math,0.3617021276595745,94,0.8979591836734694,98,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5362570560138948
1.0,instruct_sft,opinion,0.6444444444444445,45,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.27555555555555555
1.0,instruct_sft,reasoning,0.625,48,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.33499999999999996
1.0,instruct_sft,science,0.5833333333333334,48,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.31666666666666665
1.0,instruct_sft,truthfulness,0.6363636363636364,44,0.8863636363636364,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.25
1.0,think,general,0.36363636363636365,44,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5963636363636363
1.0,think,knowledge,0.2857142857142857,42,0.98,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.6942857142857143
1.0,think,math,0.29411764705882354,85,0.9791666666666666,96,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.6850490196078431
1.0,think,opinion,0.5,48,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.43999999999999995
1.0,think,reasoning,0.3673469387755102,49,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5326530612244897
1.0,think,science,0.4375,48,0.8979591836734694,49,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4604591836734694
1.0,think,truthfulness,0.4772727272727273,44,0.9318181818181818,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4545454545454545
1.0,think_dpo,general,0.425531914893617,47,0.76,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.334468085106383
1.0,think_dpo,knowledge,0.46808510638297873,47,0.68,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.21191489361702132
1.0,think_dpo,math,0.4482758620689655,87,0.5056179775280899,89,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.057342115459124376
1.0,think_dpo,opinion,0.6190476190476191,21,0.92,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.30095238095238097
1.0,think_dpo,reasoning,0.3125,48,0.62,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.3075
1.0,think_dpo,science,0.4375,48,0.5510204081632653,49,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.11352040816326525
1.0,think_dpo,truthfulness,0.4318181818181818,44,0.627906976744186,43,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.19608879492600423
1.0,think_sft,general,0.43902439024390244,41,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4609756097560976
1.0,think_sft,knowledge,0.3409090909090909,44,0.96,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.6190909090909091
1.0,think_sft,math,0.39080459770114945,87,0.9375,96,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5466954022988506
1.0,think_sft,opinion,0.5,48,0.94,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.43999999999999995
1.0,think_sft,reasoning,0.4166666666666667,48,0.98,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5633333333333332
1.0,think_sft,science,0.34782608695652173,46,0.9,50,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.5521739130434783
1.0,think_sft,truthfulness,0.4772727272727273,44,0.9545454545454546,44,asch_zhu_unbiased_unanimous_neutral,Tone: Neutral,tone,0.4772727272727273
0.0,base,general,0.9259259259259259,27,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.034074074074074034
0.0,base,knowledge,0.9629629629629629,27,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.06296296296296289
0.0,base,math,0.7903225806451613,62,0.9393939393939394,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.1490713587487782
0.0,base,opinion,0.9473684210526315,19,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.027368421052631486
0.0,base,reasoning,0.6818181818181818,22,0.84,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.1581818181818182
0.0,base,science,0.78125,32,0.8571428571428571,49,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.0758928571428571
0.0,base,truthfulness,0.7037037037037037,27,0.8409090909090909,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.13720538720538722
0.0,instruct,general,0.8695652173913043,23,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.0304347826086957
0.0,instruct,knowledge,0.9090909090909091,22,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.009090909090909038
0.0,instruct,math,0.6923076923076923,26,0.8350515463917526,97,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.14274385408406032
0.0,instruct,opinion,0.6818181818181818,22,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.23818181818181827
0.0,instruct,reasoning,0.8666666666666667,15,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.09333333333333327
0.0,instruct,science,0.782608695652174,23,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.09739130434782606
0.0,instruct,truthfulness,0.6363636363636364,22,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.2954545454545454
0.0,instruct_dpo,general,0.92,25,0.82,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.10000000000000009
0.0,instruct_dpo,knowledge,0.9583333333333334,24,0.9,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.05833333333333335
0.0,instruct_dpo,math,0.68,25,0.7755102040816326,98,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.09551020408163258
0.0,instruct_dpo,opinion,0.8260869565217391,23,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.05391304347826087
0.0,instruct_dpo,reasoning,0.8181818181818182,22,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.10181818181818181
0.0,instruct_dpo,science,0.7916666666666666,24,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.06833333333333336
0.0,instruct_dpo,truthfulness,0.625,24,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.30681818181818177
0.0,instruct_sft,general,0.96,25,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.07999999999999996
0.0,instruct_sft,knowledge,1.0,23,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,-0.07999999999999996
0.0,instruct_sft,math,0.5853658536585366,41,0.8585858585858586,99,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.273220004927322
0.0,instruct_sft,opinion,0.8333333333333334,24,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.10666666666666658
0.0,instruct_sft,reasoning,0.8461538461538461,26,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.0738461538461539
0.0,instruct_sft,science,0.8181818181818182,22,0.84,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.021818181818181737
0.0,instruct_sft,truthfulness,0.6,25,0.9090909090909091,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.3090909090909091
0.0,think,general,0.5714285714285714,7,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4085714285714286
0.0,think,knowledge,0.3333333333333333,9,0.98,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.6466666666666667
0.0,think,math,0.4411764705882353,34,0.9897959183673469,98,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5486194477791116
0.0,think,opinion,0.6,5,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.33999999999999997
0.0,think,reasoning,0.45454545454545453,11,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4654545454545455
0.0,think,science,0.2777777777777778,18,0.86,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5822222222222222
0.0,think,truthfulness,0.3333333333333333,24,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5984848484848484
0.0,think_dpo,general,0.5,10,0.94,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.43999999999999995
0.0,think_dpo,knowledge,0.6,10,1.0,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4
0.0,think_dpo,math,0.37142857142857144,35,0.9489795918367347,98,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5775510204081633
0.0,think_dpo,opinion,0.6,10,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.36
0.0,think_dpo,reasoning,0.45454545454545453,11,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.4654545454545455
0.0,think_dpo,science,0.3157894736842105,19,0.88,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5642105263157895
0.0,think_dpo,truthfulness,0.32,25,0.8636363636363636,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5436363636363637
0.0,think_sft,general,0.875,8,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.08499999999999996
0.0,think_sft,knowledge,0.75,8,0.96,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.20999999999999996
0.0,think_sft,math,0.2631578947368421,38,0.9375,96,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.674342105263158
0.0,think_sft,opinion,0.75,8,0.92,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.17000000000000004
0.0,think_sft,reasoning,0.6923076923076923,13,0.82,50,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.12769230769230766
0.0,think_sft,science,0.3157894736842105,19,0.8571428571428571,49,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5413533834586466
0.0,think_sft,truthfulness,0.36,25,0.9318181818181818,44,asch_zhu_unbiased_unanimous_plain,Tone: Plain,tone,0.5718181818181818
